time,high,Currency,Coin,low,open,volumefrom,volumeto,close,conversionType,timestamp_date,timestamp_Year
1547510400,128.52,USD,ETH,119.43,129.71,2597993.66,315354770.98,121.38,multiply,2019-01-15,2019
1547596800,126.34,USD,ETH,121.56,121.38,2367709.67,291968486.6,123.31,multiply,2019-01-16,2019
1547683200,125.01,USD,ETH,122.13,123.31,2134039.6,264721632.8,124.05,multiply,2019-01-17,2019
1547769600,122.9,USD,ETH,120.35,124.05,1874041.38,226359715.29,120.79,multiply,2019-01-18,2019
1547856000,125.51,USD,ETH,123.49,120.79,2018053.01,251849865.06,124.8,multiply,2019-01-19,2019
1547942400,119.48,USD,ETH,117.81,124.8,2065907.15,244777590.01,118.48,multiply,2019-01-20,2019
1548028800,118.66,USD,ETH,115.73,118.48,1837526.36,215217071.74,117.12,multiply,2019-01-21,2019
1548115200,119.23,USD,ETH,116.02,117.12,2000055.52,237669196.71,118.83,multiply,2019-01-22,2019
1548201600,118.31,USD,ETH,116.48,118.83,1874688.45,219510643.18,117.09,multiply,2019-01-23,2019
1548288000,118.07,USD,ETH,116.3,117.09,2108217.76,247242854.39,117.28,multiply,2019-01-24,2019
1548374400,117.88,USD,ETH,115.58,117.28,1963294.16,227206824.52,115.73,multiply,2019-01-25,2019
1548460800,116.99,USD,ETH,115.7,115.73,1716943.65,199822606.41,116.38,multiply,2019-01-26,2019
1548547200,115.51,USD,ETH,112.59,116.38,2188797.46,246426257.58,112.59,multiply,2019-01-27,2019
1548633600,109.61,USD,ETH,103.15,112.59,3156975.51,334702524.63,106.02,multiply,2019-01-28,2019
1548720000,105.9,USD,ETH,103.4,106.02,2549870.48,267061143.7,104.74,multiply,2019-01-29,2019
1548806400,109.32,USD,ETH,105.72,104.74,2350356.15,255069282.26,108.52,multiply,2019-01-30,2019
1548892800,108.79,USD,ETH,105.77,108.52,2030539.26,216167209.46,106.46,multiply,2019-01-31,2019
1548979200,107.62,USD,ETH,105.55,106.46,1698659.24,181284401.27,106.72,multiply,2019-02-01,2019
1549065600,110.8,USD,ETH,107.93,106.72,1615356.38,178591389.32,110.56,multiply,2019-02-02,2019
1549152000,109.11,USD,ETH,106.56,110.56,1882567.19,201513208.57,107.04,multiply,2019-02-03,2019
1549238400,107.54,USD,ETH,105.92,107.04,2060237.91,219639134.47,106.61,multiply,2019-02-04,2019
1549324800,107.33,USD,ETH,106.29,106.61,1814712.94,193388823.47,106.57,multiply,2019-02-05,2019
1549411200,105.11,USD,ETH,101.78,106.57,2082286.07,217093048.52,104.26,multiply,2019-02-06,2019
1549497600,104.57,USD,ETH,103.42,104.26,1843678.58,191171285.65,103.69,multiply,2019-02-07,2019
1549584000,120.6,USD,ETH,112.03,103.69,2722369.81,324625659.62,119.24,multiply,2019-02-08,2019
1549670400,120.34,USD,ETH,118.15,119.24,1982836.55,235649298.47,118.84,multiply,2019-02-09,2019
1549756800,125.85,USD,ETH,118.11,118.84,2242194.49,280769964.49,125.22,multiply,2019-02-10,2019
1549843200,122.79,USD,ETH,119.14,125.22,2968195.53,356948136.07,120.26,multiply,2019-02-11,2019
1549929600,122.34,USD,ETH,119.41,120.26,2566676.02,312802200.01,121.87,multiply,2019-02-12,2019
1550016000,124.04,USD,ETH,121.12,121.87,2717081.89,330761711.96,121.73,multiply,2019-02-13,2019
1550102400,123.27,USD,ETH,120.4,121.73,2080820.55,250608706.8,120.44,multiply,2019-02-14,2019
1550188800,122.29,USD,ETH,120.09,120.44,2443434.2,294935529.25,120.71,multiply,2019-02-15,2019
1550275200,123.42,USD,ETH,121.0,120.71,2232697.56,273783279.05,122.62,multiply,2019-02-16,2019
1550361600,135.38,USD,ETH,124.3,122.62,3049212.86,408559701.23,133.99,multiply,2019-02-17,2019
1550448000,149.54,USD,ETH,141.99,133.99,3533318.13,516892615.35,146.29,multiply,2019-02-18,2019
1550534400,148.89,USD,ETH,143.9,146.29,3423275.28,493153101.44,144.06,multiply,2019-02-19,2019
1550620800,149.27,USD,ETH,143.3,144.06,2978049.17,443335964.75,148.87,multiply,2019-02-20,2019
1550707200,147.48,USD,ETH,143.98,148.87,2357125.98,343085269.95,145.55,multiply,2019-02-21,2019
1550793600,148.9,USD,ETH,145.96,145.55,2329984.84,345274199.76,148.19,multiply,2019-02-22,2019
1550880000,161.57,USD,ETH,153.52,148.19,2870106.19,456327163.14,158.99,multiply,2019-02-23,2019
1550966400,149.24,USD,ETH,133.21,158.99,4061540.98,541052570.23,133.21,multiply,2019-02-24,2019
1551052800,141.28,USD,ETH,135.75,133.21,3905195.69,540929236.18,138.52,multiply,2019-02-25,2019
1551139200,137.71,USD,ETH,135.08,138.52,2955119.83,403906085.7,136.68,multiply,2019-02-26,2019
1551225600,139.82,USD,ETH,132.08,136.68,3450846.98,467431921.29,135.45,multiply,2019-02-27,2019
1551312000,137.3,USD,ETH,134.28,135.45,3507157.3,475891088.62,135.69,multiply,2019-02-28,2019
1551398400,137.09,USD,ETH,135.21,135.69,2435565.13,330159759.2,135.56,multiply,2019-03-01,2019
1551484800,136.42,USD,ETH,132.0,135.56,2736749.29,364630052.18,133.23,multiply,2019-03-02,2019
1551571200,133.89,USD,ETH,129.54,133.23,3022980.48,395176432.49,130.72,multiply,2019-03-03,2019
1551657600,128.06,USD,ETH,124.7,130.72,4044855.21,510427922.11,126.19,multiply,2019-03-04,2019
1551744000,137.65,USD,ETH,130.71,126.19,4103338.25,563233224.87,137.26,multiply,2019-03-05,2019
1551830400,139.42,USD,ETH,135.78,137.26,3702274.52,510295746.82,137.83,multiply,2019-03-06,2019
1551916800,139.08,USD,ETH,136.71,137.83,3592852.24,492561930.9,137.09,multiply,2019-03-07,2019
1552003200,136.97,USD,ETH,132.6,137.09,3861108.53,516297592.21,133.72,multiply,2019-03-08,2019
1552089600,139.2,USD,ETH,136.16,133.72,4760257.24,654346420.66,137.46,multiply,2019-03-09,2019
1552176000,137.27,USD,ETH,135.23,137.46,4554160.71,618882510.73,135.89,multiply,2019-03-10,2019
1552262400,134.19,USD,ETH,132.1,135.89,3955121.52,525057139.92,132.75,multiply,2019-03-11,2019
1552348800,134.97,USD,ETH,131.16,132.75,4263917.8,570039062.82,133.69,multiply,2019-03-12,2019
1552435200,133.46,USD,ETH,131.83,133.69,3630253.25,479696040.47,132.14,multiply,2019-03-13,2019
1552521600,133.48,USD,ETH,131.7,132.14,3663443.97,484598445.78,132.28,multiply,2019-03-14,2019
1552608000,137.45,USD,ETH,133.83,132.28,4270863.8,583666428.65,136.66,multiply,2019-03-15,2019
1552694400,143.64,USD,ETH,140.1,136.66,4152529.68,588456982.06,141.71,multiply,2019-03-16,2019
1552780800,140.69,USD,ETH,138.53,141.71,3079593.86,428711369.9,139.21,multiply,2019-03-17,2019
1552867200,140.33,USD,ETH,137.42,139.21,3675766.34,505988400.31,137.66,multiply,2019-03-18,2019
1552953600,140.0,USD,ETH,138.51,137.66,2959759.78,410911826.38,138.83,multiply,2019-03-19,2019
1553040000,140.08,USD,ETH,135.21,138.83,3438753.92,479746173.14,139.51,multiply,2019-03-20,2019
1553126400,137.65,USD,ETH,135.14,139.51,3173312.8,429463619.13,135.34,multiply,2019-03-21,2019
1553212800,137.15,USD,ETH,135.19,135.34,3596683.36,490834531.25,136.47,multiply,2019-03-22,2019
1553299200,138.05,USD,ETH,136.45,136.47,3023175.92,414921651.66,137.25,multiply,2019-03-23,2019
1553385600,136.96,USD,ETH,135.44,137.25,2981608.11,406092493.2,136.2,multiply,2019-03-24,2019
1553472000,134.26,USD,ETH,132.26,136.2,3670095.99,490150261.65,133.55,multiply,2019-03-25,2019
1553558400,134.67,USD,ETH,133.4,133.55,3827002.09,512803193.25,134.0,multiply,2019-03-26,2019
1553644800,139.91,USD,ETH,137.48,134.0,3320217.4,463859901.26,139.71,multiply,2019-03-27,2019
1553731200,139.46,USD,ETH,137.64,139.71,2606104.07,360079362.31,138.17,multiply,2019-03-28,2019
1553817600,143.61,USD,ETH,140.28,138.17,2705221.02,388164486.74,143.49,multiply,2019-03-29,2019
1553904000,145.62,USD,ETH,141.5,143.49,2819177.84,401929227.82,142.57,multiply,2019-03-30,2019
1553990400,142.59,USD,ETH,140.82,142.57,2457222.63,348447809.47,141.81,multiply,2019-03-31,2019
1554076800,143.51,USD,ETH,140.61,141.81,2630129.91,372212036.51,141.52,multiply,2019-04-01,2019
1554163200,167.67,USD,ETH,155.55,141.52,5376478.86,887226842.02,165.02,multiply,2019-04-02,2019
1554249600,173.63,USD,ETH,157.01,165.02,6336384.73,1021372943.94,161.19,multiply,2019-04-03,2019
1554336000,160.08,USD,ETH,154.62,161.19,5902832.8,931278063.8,157.77,multiply,2019-04-04,2019
1554422400,168.27,USD,ETH,161.56,157.77,4067491.58,676449184.13,166.31,multiply,2019-04-05,2019
1554508800,168.81,USD,ETH,163.45,166.31,3675655.57,610081433.69,165.98,multiply,2019-04-06,2019
1554595200,176.84,USD,ETH,168.99,165.98,4130987.52,723860882.3,175.23,multiply,2019-04-07,2019
1554681600,186.35,USD,ETH,178.15,175.23,5434639.01,982257918.76,180.74,multiply,2019-04-08,2019
1554768000,179.08,USD,ETH,175.49,180.74,4225973.63,744921064.59,176.27,multiply,2019-04-09,2019
1554854400,184.61,USD,ETH,174.66,176.27,4395604.92,779905569.97,177.43,multiply,2019-04-10,2019
1554940800,168.52,USD,ETH,162.61,177.43,4106469.25,678135751.74,165.14,multiply,2019-04-11,2019
1555027200,166.77,USD,ETH,163.93,165.14,3527639.38,579717122.14,164.34,multiply,2019-04-12,2019
1555113600,165.07,USD,ETH,162.68,164.34,2556214.45,419488385.19,164.11,multiply,2019-04-13,2019
1555200000,168.66,USD,ETH,165.87,164.11,2441615.5,410659242.92,168.19,multiply,2019-04-14,2019
1555286400,164.47,USD,ETH,157.31,168.19,2940051.46,471248886.63,160.29,multiply,2019-04-15,2019
1555372800,168.43,USD,ETH,165.51,160.29,2586513.57,431051631.58,166.65,multiply,2019-04-16,2019
1555459200,167.61,USD,ETH,165.57,166.65,2898589.05,483563621.54,166.83,multiply,2019-04-17,2019
1555545600,175.99,USD,ETH,168.0,166.83,3332583.95,580507688.82,174.19,multiply,2019-04-18,2019
1555632000,175.18,USD,ETH,172.05,174.19,3419770.34,594715862.71,173.91,multiply,2019-04-19,2019
1555718400,176.46,USD,ETH,172.14,173.91,2870760.96,499377592.66,173.95,multiply,2019-04-20,2019
1555804800,173.55,USD,ETH,168.93,173.95,3168444.87,538958886.59,170.1,multiply,2019-04-21,2019
1555891200,174.95,USD,ETH,171.66,170.1,3103252.87,533034241.1,171.77,multiply,2019-04-22,2019
1555977600,176.48,USD,ETH,170.22,171.77,3700068.68,631247553.1,170.6,multiply,2019-04-23,2019
1556064000,168.11,USD,ETH,162.06,170.6,3857979.43,640568932.45,166.04,multiply,2019-04-24,2019
1556150400,157.46,USD,ETH,151.47,166.04,3703889.42,566583639.01,152.97,multiply,2019-04-25,2019
1556236800,156.34,USD,ETH,153.1,152.97,4271880.05,664745100.27,155.61,multiply,2019-04-26,2019
1556323200,158.82,USD,ETH,154.74,155.61,3180592.49,499650658.23,157.09,multiply,2019-04-27,2019
1556409600,158.75,USD,ETH,156.75,157.48,3266460.67,512017509.14,156.75,multiply,2019-04-28,2019
1556496000,156.41,USD,ETH,153.47,156.75,3869970.37,600216907.48,155.1,multiply,2019-04-29,2019
1556582400,162.98,USD,ETH,158.38,155.1,3866598.25,628938767.92,162.66,multiply,2019-04-30,2019
1556668800,165.03,USD,ETH,159.69,162.66,3691944.96,592360037.63,160.45,multiply,2019-05-01,2019
1556755200,164.53,USD,ETH,160.35,160.45,3473740.65,562923879.73,162.05,multiply,2019-05-02,2019
1556841600,169.78,USD,ETH,162.53,162.05,4532945.57,758920968.96,167.42,multiply,2019-05-03,2019
1556928000,170.53,USD,ETH,163.52,167.42,3713653.71,608566255.33,163.87,multiply,2019-05-04,2019
1557014400,164.61,USD,ETH,161.6,163.87,3433695.94,561246835.97,163.45,multiply,2019-05-05,2019
1557100800,176.64,USD,ETH,161.75,163.45,4488090.88,776787094.64,173.08,multiply,2019-05-06,2019
1557187200,182.44,USD,ETH,168.13,173.08,4936028.8,831030599.03,168.36,multiply,2019-05-07,2019
1557273600,174.62,USD,ETH,170.36,168.36,3403183.6,582840013.13,171.26,multiply,2019-05-08,2019
1557360000,176.21,USD,ETH,168.37,171.26,3943191.45,671950641.49,170.41,multiply,2019-05-09,2019
1557446400,178.6,USD,ETH,171.61,170.41,4814615.9,830217078.43,172.44,multiply,2019-05-10,2019
1557532800,205.96,USD,ETH,183.95,172.44,7733488.89,1490463311.39,192.73,multiply,2019-05-11,2019
1557619200,190.0,USD,ETH,182.74,192.73,5653948.51,1063997805.21,188.19,multiply,2019-05-12,2019
1557705600,212.41,USD,ETH,192.66,188.19,5400982.7,1058688204.43,196.02,multiply,2019-05-13,2019
1557792000,221.53,USD,ETH,198.23,196.02,6092824.59,1323964324.4,217.3,multiply,2019-05-14,2019
1557878400,250.34,USD,ETH,222.19,217.3,6575907.22,1634933324.11,248.62,multiply,2019-05-15,2019
1557964800,273.23,USD,ETH,238.66,248.62,7377066.74,1951751255.6,264.57,multiply,2019-05-16,2019
1558051200,249.84,USD,ETH,232.95,264.57,5291707.52,1295140504.82,244.75,multiply,2019-05-17,2019
1558137600,243.12,USD,ETH,232.51,244.75,3074321.32,719515504.6,234.04,multiply,2019-05-18,2019
1558224000,265.38,USD,ETH,259.15,234.04,3040455.74,792664187.01,260.71,multiply,2019-05-19,2019
1558310400,257.7,USD,ETH,248.83,260.71,2923763.43,738034002.31,252.43,multiply,2019-05-20,2019
1558396800,260.06,USD,ETH,250.76,252.43,2942581.05,749567073.96,254.73,multiply,2019-05-21,2019
1558483200,248.64,USD,ETH,239.94,254.73,2883661.97,702468322.2,243.6,multiply,2019-05-22,2019
1558569600,252.84,USD,ETH,242.36,243.6,2881253.44,707377987.09,245.51,multiply,2019-05-23,2019
1558656000,253.09,USD,ETH,248.13,245.51,2643933.67,660051716.43,249.65,multiply,2019-05-24,2019
1558742400,256.84,USD,ETH,250.4,249.65,2637221.94,663540965.23,251.61,multiply,2019-05-25,2019
1558828800,273.74,USD,ETH,263.44,251.61,2870058.04,769125395.58,267.98,multiply,2019-05-26,2019
1558915200,275.77,USD,ETH,267.07,267.98,2833209.15,770352433.68,271.9,multiply,2019-05-27,2019
1559001600,274.56,USD,ETH,267.49,271.9,2485168.11,673868828.05,271.16,multiply,2019-05-28,2019
1559088000,271.81,USD,ETH,267.39,271.16,2113498.34,569336656.47,269.38,multiply,2019-05-29,2019
1559174400,273.94,USD,ETH,247.29,269.38,3490610.38,888919581.13,254.66,multiply,2019-05-30,2019
1559260800,268.06,USD,ETH,258.74,254.66,2633020.0,705141146.06,267.81,multiply,2019-05-31,2019
1559347200,274.64,USD,ETH,263.95,267.81,2219915.89,587463132.92,264.63,multiply,2019-06-01,2019
1559433600,273.41,USD,ETH,268.25,264.63,1620460.57,436393898.24,269.3,multiply,2019-06-02,2019
1559520000,252.36,USD,ETH,246.44,269.3,2244046.91,560664230.33,249.85,multiply,2019-06-03,2019
1559606400,242.38,USD,ETH,235.54,249.85,1991928.16,480046287.2,241.0,multiply,2019-06-04,2019
1559692800,248.0,USD,ETH,240.98,241.0,1662960.5,409428797.44,246.2,multiply,2019-06-05,2019
1559779200,250.46,USD,ETH,244.37,246.2,1590101.24,396643045.51,249.45,multiply,2019-06-06,2019
1559865600,256.64,USD,ETH,249.2,249.45,1747793.47,436392667.05,249.68,multiply,2019-06-07,2019
1559952000,248.57,USD,ETH,244.12,249.68,1453951.11,355518816.28,244.52,multiply,2019-06-08,2019
1560038400,236.56,USD,ETH,229.3,244.52,1893756.32,438297331.78,231.44,multiply,2019-06-09,2019
1560124800,249.05,USD,ETH,242.39,231.44,1780849.58,441524451.41,247.93,multiply,2019-06-10,2019
1560211200,247.18,USD,ETH,243.14,247.93,1759613.13,431595398.61,245.28,multiply,2019-06-11,2019
1560297600,263.13,USD,ETH,252.34,245.28,1811579.62,476376751.84,262.96,multiply,2019-06-12,2019
1560384000,265.68,USD,ETH,253.9,262.96,1883213.77,480634410.27,255.22,multiply,2019-06-13,2019
1560470400,271.16,USD,ETH,262.91,255.22,1963695.67,517973327.36,263.77,multiply,2019-06-14,2019
1560556800,273.22,USD,ETH,267.38,263.77,1611323.66,433542241.87,269.06,multiply,2019-06-15,2019
1560643200,273.33,USD,ETH,263.81,269.06,2004740.17,538227592.91,268.48,multiply,2019-06-16,2019
1560729600,279.71,USD,ETH,271.58,268.48,1940675.55,531768182.12,274.01,multiply,2019-06-17,2019
1560816000,267.55,USD,ETH,262.1,274.01,2017150.88,533637693.55,264.55,multiply,2019-06-18,2019
1560902400,273.03,USD,ETH,268.3,264.55,1779533.02,478605493.28,268.95,multiply,2019-06-19,2019
1560988800,277.24,USD,ETH,267.7,268.95,2190475.73,595580698.66,271.9,multiply,2019-06-20,2019
1561075200,304.73,USD,ETH,291.34,271.9,3122681.1,924121483.27,295.94,multiply,2019-06-21,2019
1561161600,317.59,USD,ETH,297.6,295.94,3298498.2,1021113047.88,309.57,multiply,2019-06-22,2019
1561248000,319.49,USD,ETH,305.49,309.57,2040964.74,627034406.46,307.22,multiply,2019-06-23,2019
1561334400,315.73,USD,ETH,309.11,307.22,2098324.67,652783581.27,311.1,multiply,2019-06-24,2019
1561420800,331.19,USD,ETH,315.82,311.1,2490224.83,787327800.84,316.17,multiply,2019-06-25,2019
1561507200,356.54,USD,ETH,327.09,316.17,4990063.21,1668946361.31,334.45,multiply,2019-06-26,2019
1561593600,304.51,USD,ETH,286.44,334.45,4621483.37,1358301432.01,293.91,multiply,2019-06-27,2019
1561680000,334.45,USD,ETH,308.51,293.91,3471024.97,1074691127.45,309.62,multiply,2019-06-28,2019
1561766400,321.7,USD,ETH,297.1,309.62,3056919.35,971430380.51,317.78,multiply,2019-06-29,2019
1561852800,291.52,USD,ETH,280.86,317.78,3031844.46,880899282.02,290.55,multiply,2019-06-30,2019
1561939200,296.25,USD,ETH,282.38,290.55,2999260.81,882191267.14,294.14,multiply,2019-07-01,2019
1562025600,306.78,USD,ETH,288.02,294.14,2799184.46,816238425.59,291.6,multiply,2019-07-02,2019
1562112000,322.31,USD,ETH,301.94,291.6,2711953.93,819487944.53,302.18,multiply,2019-07-03,2019
1562198400,285.27,USD,ETH,277.35,302.18,2279751.32,645008552.75,282.93,multiply,2019-07-04,2019
1562284800,290.33,USD,ETH,276.81,282.93,2373874.37,683730773.75,288.02,multiply,2019-07-05,2019
1562371200,294.83,USD,ETH,285.05,288.02,2072399.95,596794948.95,287.97,multiply,2019-07-06,2019
1562457600,310.49,USD,ETH,293.4,287.97,1928737.3,591115586.49,306.48,multiply,2019-07-07,2019
1562544000,331.01,USD,ETH,310.6,306.48,2214926.34,693677708.29,313.18,multiply,2019-07-08,2019
1562630400,320.08,USD,ETH,306.51,313.18,2845152.84,876714871.61,308.14,multiply,2019-07-09,2019
1562716800,296.79,USD,ETH,278.52,308.14,3724564.02,1075676415.5,288.81,multiply,2019-07-10,2019
1562803200,274.84,USD,ETH,261.69,288.81,3115104.38,836379516.15,268.49,multiply,2019-07-11,2019
1562889600,283.84,USD,ETH,273.82,268.49,2573134.0,708817593.57,275.47,multiply,2019-07-12,2019
1562976000,276.37,USD,ETH,264.44,275.47,2212539.02,595140184.21,268.99,multiply,2019-07-13,2019
1563062400,245.62,USD,ETH,225.11,268.99,3941740.01,893355743.41,226.64,multiply,2019-07-14,2019
1563148800,241.31,USD,ETH,224.82,226.64,4047278.66,923511961.6,228.18,multiply,2019-07-15,2019
1563235200,201.66,USD,ETH,190.92,228.18,3819409.66,758710891.32,198.65,multiply,2019-07-16,2019
1563321600,216.42,USD,ETH,203.43,198.65,3457315.92,730793851.92,211.38,multiply,2019-07-17,2019
1563408000,237.98,USD,ETH,223.72,211.38,4163229.42,940274400.8,225.85,multiply,2019-07-18,2019
1563494400,223.82,USD,ETH,219.3,225.85,3382912.4,748628600.16,221.3,multiply,2019-07-19,2019
1563580800,235.2,USD,ETH,226.06,221.3,3437372.01,786282585.77,228.75,multiply,2019-07-20,2019
1563667200,226.66,USD,ETH,222.53,228.75,3182833.04,717382099.64,225.39,multiply,2019-07-21,2019
1563753600,220.77,USD,ETH,215.29,225.39,2812671.28,610780136.13,217.15,multiply,2019-07-22,2019
1563840000,212.95,USD,ETH,206.64,217.15,2956925.28,626466682.83,211.86,multiply,2019-07-23,2019
1563926400,219.38,USD,ETH,204.82,211.86,2910890.74,630355201.49,216.55,multiply,2019-07-24,2019
1564012800,220.77,USD,ETH,216.72,216.55,2187389.53,479242769.15,219.09,multiply,2019-07-25,2019
1564099200,220.29,USD,ETH,216.74,219.09,1974001.81,432903949.44,219.3,multiply,2019-07-26,2019
1564185600,211.27,USD,ETH,205.21,219.3,2173632.79,450368183.01,207.2,multiply,2019-07-27,2019
1564272000,212.37,USD,ETH,206.55,207.2,1817422.14,383709983.77,211.13,multiply,2019-07-28,2019
1564358400,211.62,USD,ETH,208.3,211.13,1876983.05,395787604.65,210.86,multiply,2019-07-29,2019
1564444800,213.12,USD,ETH,209.18,210.86,2258182.15,474538660.45,210.14,multiply,2019-07-30,2019
1564531200,222.77,USD,ETH,216.52,210.14,2589393.02,566129476.53,218.63,multiply,2019-07-31,2019
1564617600,225.58,USD,ETH,216.11,218.63,2108178.67,458665072.26,217.56,multiply,2019-08-01,2019
1564704000,222.58,USD,ETH,216.69,217.56,2145075.83,467067767.0,217.74,multiply,2019-08-02,2019
1564790400,226.25,USD,ETH,220.3,217.74,1829095.55,406320804.41,222.14,multiply,2019-08-03,2019
1564876800,226.06,USD,ETH,220.79,222.14,1841143.5,410136962.82,222.76,multiply,2019-08-04,2019
1564963200,240.29,USD,ETH,229.19,222.76,2524717.21,589080374.18,233.33,multiply,2019-08-05,2019
1565049600,228.42,USD,ETH,218.79,233.33,2709615.79,612417988.29,226.02,multiply,2019-08-06,2019
1565136000,236.49,USD,ETH,224.76,226.02,2377149.41,537412641.79,226.07,multiply,2019-08-07,2019
1565222400,228.63,USD,ETH,220.48,226.07,2308485.15,510366037.53,221.08,multiply,2019-08-08,2019
1565308800,219.98,USD,ETH,208.35,221.08,2351560.73,494698238.3,210.37,multiply,2019-08-09,2019
1565395200,206.45,USD,ETH,200.12,210.37,2388120.21,491941017.53,206.0,multiply,2019-08-10,2019
1565481600,219.2,USD,ETH,210.65,206.0,2107135.75,455559384.48,216.2,multiply,2019-08-11,2019
1565568000,213.51,USD,ETH,210.67,216.2,1612897.03,340886318.9,211.35,multiply,2019-08-12,2019
1565654400,209.5,USD,ETH,200.04,211.35,2018275.26,421299621.63,208.74,multiply,2019-08-13,2019
1565740800,198.43,USD,ETH,182.18,208.74,2828543.26,527503051.76,186.49,multiply,2019-08-14,2019
1565827200,194.11,USD,ETH,185.35,186.49,2833953.91,533152620.53,188.13,multiply,2019-08-15,2019
1565913600,191.56,USD,ETH,182.65,188.13,2614078.68,484514497.51,185.35,multiply,2019-08-16,2019
1566000000,186.53,USD,ETH,181.83,185.35,1978569.54,367239957.61,185.61,multiply,2019-08-17,2019
1566086400,196.1,USD,ETH,186.8,185.61,1997092.19,388939845.06,194.75,multiply,2019-08-18,2019
1566172800,206.65,USD,ETH,202.06,194.75,1972257.37,399160484.61,202.39,multiply,2019-08-19,2019
1566259200,205.51,USD,ETH,196.14,202.39,1927843.24,379364434.35,196.78,multiply,2019-08-20,2019
1566345600,188.65,USD,ETH,183.69,196.78,2127105.53,398264906.15,187.23,multiply,2019-08-21,2019
1566432000,193.59,USD,ETH,186.02,187.23,2403445.86,457766243.42,190.46,multiply,2019-08-22,2019
1566518400,197.59,USD,ETH,192.91,190.46,2267870.62,441028157.59,194.47,multiply,2019-08-23,2019
1566604800,192.55,USD,ETH,187.98,194.47,2224615.22,424955603.88,191.02,multiply,2019-08-24,2019
1566691200,191.27,USD,ETH,185.8,191.02,1972154.53,368020206.97,186.61,multiply,2019-08-25,2019
1566777600,192.58,USD,ETH,187.29,186.61,2438507.08,459497798.69,188.43,multiply,2019-08-26,2019
1566864000,188.86,USD,ETH,184.38,188.43,2171550.34,406355468.77,187.13,multiply,2019-08-27,2019
1566950400,179.19,USD,ETH,167.82,187.13,2582484.87,446690201.75,172.97,multiply,2019-08-28,2019
1567036800,170.49,USD,ETH,165.93,172.97,2874572.18,485722262.14,168.97,multiply,2019-08-29,2019
1567123200,171.13,USD,ETH,167.78,168.97,2318290.34,390733590.91,168.54,multiply,2019-08-30,2019
1567209600,174.11,USD,ETH,167.37,168.54,2480615.09,427119799.14,172.18,multiply,2019-08-31,2019
1567296000,175.83,USD,ETH,171.14,172.18,1965280.89,336725399.46,171.34,multiply,2019-09-01,2019
1567382400,183.34,USD,ETH,178.25,171.34,2601802.17,465121246.9,178.77,multiply,2019-09-02,2019
1567468800,183.71,USD,ETH,177.65,178.77,2690624.56,481710411.96,179.03,multiply,2019-09-03,2019
1567555200,179.74,USD,ETH,173.91,179.03,2241155.38,392142478.16,174.97,multiply,2019-09-04,2019
1567641600,175.02,USD,ETH,171.01,174.97,2421245.32,420446421.8,173.65,multiply,2019-09-05,2019
1567728000,170.22,USD,ETH,166.51,173.65,3184658.05,538470021.17,169.08,multiply,2019-09-06,2019
1567814400,180.15,USD,ETH,171.02,169.08,3194413.62,569095905.52,178.15,multiply,2019-09-07,2019
1567900800,182.68,USD,ETH,176.95,178.15,2882843.48,523928398.41,181.74,multiply,2019-09-08,2019
1567987200,183.09,USD,ETH,177.93,181.74,3080423.66,556683991.04,180.72,multiply,2019-09-09,2019
1568073600,180.25,USD,ETH,177.02,180.72,2531620.58,455561042.4,179.95,multiply,2019-09-10,2019
1568160000,184.7,USD,ETH,177.48,179.95,2621413.36,467382995.55,178.29,multiply,2019-09-11,2019
1568246400,184.18,USD,ETH,180.84,178.29,2237403.82,405074680.2,181.05,multiply,2019-09-12,2019
1568332800,183.07,USD,ETH,179.44,181.05,2083933.12,378265276.57,181.52,multiply,2019-09-13,2019
1568419200,188.96,USD,ETH,180.78,181.52,2542328.14,479618318.72,188.65,multiply,2019-09-14,2019
1568505600,190.07,USD,ETH,186.15,188.65,2291762.32,433702078.27,189.24,multiply,2019-09-15,2019
1568592000,200.92,USD,ETH,188.49,189.24,3454835.36,682776485.14,197.63,multiply,2019-09-16,2019
1568678400,213.97,USD,ETH,195.61,197.63,4479331.8,931019598.74,207.85,multiply,2019-09-17,2019
1568764800,215.97,USD,ETH,207.13,207.85,2877396.64,605352362.08,210.38,multiply,2019-09-18,2019
1568851200,228.14,USD,ETH,208.6,210.38,3053051.2,674852986.04,221.04,multiply,2019-09-19,2019
1568937600,219.2,USD,ETH,214.93,221.04,2097027.53,457532794.9,218.18,multiply,2019-09-20,2019
1569024000,217.55,USD,ETH,213.85,218.18,1895097.27,407918908.48,215.25,multiply,2019-09-21,2019
1569110400,216.5,USD,ETH,207.16,215.25,2061169.9,435480738.37,211.28,multiply,2019-09-22,2019
1569196800,206.69,USD,ETH,199.32,211.28,2214829.52,445112202.26,200.97,multiply,2019-09-23,2019
1569283200,177.43,USD,ETH,162.05,200.97,5745380.51,957553586.46,166.66,multiply,2019-09-24,2019
1569369600,172.32,USD,ETH,163.96,166.66,3574741.68,609047989.65,170.38,multiply,2019-09-25,2019
1569456000,166.26,USD,ETH,159.32,170.38,3095689.97,514201980.38,166.1,multiply,2019-09-26,2019
1569542400,176.74,USD,ETH,167.8,166.1,2891789.46,503977886.12,174.28,multiply,2019-09-27,2019
1569628800,176.32,USD,ETH,172.53,174.28,2528177.37,439726389.28,173.93,multiply,2019-09-28,2019
1569715200,171.14,USD,ETH,167.35,173.93,2486200.26,421890955.75,169.69,multiply,2019-09-29,2019
